12,0.910000,602,22.334732,114.262725,1.306689,183.190000,12,20,2024,3,37,52,0,0,[-3.44,-2.93,-7.25,-1.30,-0.31,-2.76,5.59,6.96,1.93,400.00],0.000000,0.000000,0,0
12,0.910000,624,22.334719,114.262724,1.404433,182.830000,12,20,2024,3,37,53,0,0,[1.10,1.33,-3.33,-5.30,-6.47,-4.08,-3.93,-1.25,-2.79,-2.30],0.000000,0.000000,0,0
12,0.910000,646,22.334706,114.262724,1.440444,179.660000,12,20,2024,3,37,54,0,0,[-0.14,1.08,-5.91,-8.02,-1.93,2.27,-0.73,0.84,0.00,0.39],0.000000,0.000000,0,0
12,0.910000,550,22.334694,114.262723,1.471311,179.100000,12,20,2024,3,37,55,0,0,[-3.72,-0.76,-0.84,-4.57,-3.02,1.91,1.41,-5.29,2.88,4.45],0.000000,0.000000,0,0
12,0.910000,445,22.334680,114.262723,1.471311,180.010000,12,20,2024,3,37,56,0,0,[-5.25,1.00,-2.68,-2.38,-7.29,2.66,3.93,-5.02,-1.51,3.59],0.000000,0.000000,0,0
12,0.910000,279,22.334668,114.262724,1.337556,176.620000,12,20,2024,3,37,57,0,0,[-4.14,-1.14,-2.06,-5.71,-6.94,-3.88,-1.97,-5.32,-0.47,6.40],0.000000,0.000000,0,0
12,0.910000,107,22.334643,114.262725,1.419867,179.580000,12,20,2024,3,37,59,0,0,[-4.03,-1.66,0.36,-7.58,-13.39,2.58,-1.27,-5.26,-0.79,-0.19],0.000000,0.000000,0,0
12,0.940000,129,22.334631,114.262725,1.358133,177.830000,12,20,2024,3,38,0,0,0,[-3.32,-7.09,-0.13,-3.34,-5.27,-4.11,-4.41,-4.99,-4.63,0.24],0.000000,0.000000,0,0
12,0.910000,151,22.334619,114.262730,1.419867,157.600000,12,20,2024,3,38,1,0,0,[1.24,-8.46,-1.87,-6.26,-7.50,-8.91,-5.71,-4.67,-8.90,-0.35],0.000000,0.000000,0,0
12,0.910000,113,22.334609,114.262736,1.301544,155.140000,12,20,2024,3,38,2,0,0,[5.59,-4.77,-2.15,0.00,-5.63,-5.44,-0.33,1.90,1.88,3.42],0.000000,0.000000,0,0
12,0.910000,10,22.334600,114.262744,1.332411,137.980000,12,20,2024,3,38,3,0,0,[6.00,1.78,3.84,2.13,0.76,0.42,-0.24,-0.76,-1.56,-3.78],0.000000,0.000000,0,0
12,0.910000,19,22.334592,114.262754,1.450733,132.660000,12,20,2024,3,38,4,0,0,[-3.41,-9.82,-3.47,-8.15,-10.83,-9.27,-6.61,-5.79,-1.84,-1.89],0.000000,0.000000,0,0
12,0.910000,32,22.334583,114.262765,1.461022,130.670000,12,20,2024,3,38,5,0,0,[0.96,1.22,3.39,1.28,1.23,2.79,5.76,5.07,4.87,5.56],0.000000,0.000000,0,0
12,0.910000,44,22.334574,114.262775,1.450733,132.700000,12,20,2024,3,38,6,0,0,[4.80,-1.63,2.68,-1.57,-1.37,0.53,-2.90,-7.44,-7.74,-1.57],0.000000,0.000000,0,0
12,0.910000,57,22.334565,114.262785,1.430156,134.170000,12,20,2024,3,38,7,0,0,[-3.74,-8.99,-5.61,-7.76,-10.43,-10.91,-12.14,-12.27,-8.37,-7.09],0.000000,0.000000,0,0
12,0.910000,67,22.334556,114.262794,1.461022,137.510000,12,20,2024,3,38,8,0,0,[-3.54,-12.21,-1.09,-0.56,0.14,3.08,5.04,6.40,2.88,400.00],0.000000,0.000000,0,0
12,0.910000,70,22.334545,114.262802,1.497033,142.350000,12,20,2024,3,38,9,0,0,[8.81,2.34,0.93,5.49,4.94,0.22,-4.29,-1.69,-1.36,-5.82],0.000000,0.000000,0,0
12,0.910000,79,22.334533,114.262809,1.399289,150.490000,12,20,2024,3,38,10,0,0,[-0.49,-2.40,-5.81,-7.06,-7.55,-6.88,-7.96,-6.59,-11.40,-8.43],0.000000,0.000000,0,0
12,0.910000,88,22.334521,114.262814,1.497033,154.290000,12,20,2024,3,38,11,0,0,[-7.17,-0.95,-7.30,0.03,0.97,-4.29,-7.95,0.23,1.85,4.55],0.000000,0.000000,0,0
12,0.910000,97,22.334509,114.262820,1.481600,155.760000,12,20,2024,3,38,12,0,0,[1.58,0.24,5.09,8.01,5.94,2.97,1.48,5.17,4.74,6.53],0.000000,0.000000,0,0
12,0.910000,107,22.334497,114.262825,1.425011,158.600000,12,20,2024,3,38,13,0,0,[4.55,2.97,5.87,1.36,-1.66,-14.05,-14.34,-12.57,-9.25,-5.47],0.000000,0.000000,0,0
12,0.910000,117,22.334485,114.262827,1.347844,164.090000,12,20,2024,3,38,14,0,0,[-10.85,-8.36,-13.99,-11.00,-10.93,-15.07,-13.56,-5.15,-3.98,0.82],0.000000,0.000000,0,0
12,0.910000,126,22.334472,114.262827,1.486744,173.980000,12,20,2024,3,38,15,0,0,[0.27,1.75,-5.09,4.48,4.05,1.51,0.07,7.22,7.27,8.96],0.000000,0.000000,0,0
12,0.910000,147,22.334459,114.262829,1.414722,172.140000,12,20,2024,3,38,16,0,0,[9.19,8.89,4.12,6.91,9.40,6.39,0.48,1.56,2.16,-2.40],0.000000,0.000000,0,0
12,0.910000,60,22.334446,114.262831,1.373567,172.800000,12,20,2024,3,38,17,0,0,[-0.44,-1.84,-0.36,-7.98,-3.83,-10.32,-9.77,-12.56,-12.39,-14.81],0.000000,0.000000,0,0
12,0.910000,80,22.334434,114.262832,1.430156,172.170000,12,20,2024,3,38,18,0,0,[-10.73,-8.18,-11.16,-15.82,-8.02,-12.80,-11.17,-13.51,-3.56,-2.44],0.000000,0.000000,0,0
12,0.910000,102,22.334421,114.262834,1.461022,170.630000,12,20,2024,3,38,19,0,0,[-2.47,4.34,3.12,-2.35,5.49,6.57,4.01,1.53,11.46,10.20],0.000000,0.000000,0,0
12,0.910000,125,22.334408,114.262837,1.399289,170.030000,12,20,2024,3,38,20,0,0,[9.62,13.40,18.01,5.99,8.79,5.25,0.05,1.92,-1.30,-1.91],0.000000,0.000000,0,0
12,0.910000,147,22.334396,114.262839,1.430156,169.190000,12,20,2024,3,38,21,0,0,[-1.20,4.42,-0.67,-5.00,-5.44,-7.34,-9.62,-5.84,-5.52,-6.72],0.000000,0.000000,0,0
12,0.910000,99,22.334383,114.262842,1.445589,168.160000,12,20,2024,3,38,22,0,0,[-5.74,0.43,-0.78,-9.47,-0.17,-4.46,-4.40,-2.94,4.96,6.87],0.000000,0.000000,0,0
12,0.910000,1010,22.334383,114.262842,1.445589,168.160000,12,20,2024,3,38,22,0,0,[8.53,11.59,14.30,6.85,12.88,7.61,6.14,7.01,9.85,7.99],0.000000,0.000000,0,0
12,0.910000,829,22.334357,114.262847,1.497033,168.190000,12,20,2024,3,38,24,0,0,[5.22,6.16,4.69,-4.25,-2.39,-4.86,-12.45,-9.71,-8.50,-10.27],0.000000,0.000000,0,0
12,0.910000,821,22.334344,114.262850,1.461022,167.940000,12,20,2024,3,38,25,0,0,[-10.89,-9.20,-7.06,-13.77,-15.22,-9.30,-12.07,-5.62,-2.54,-4.13],0.000000,0.000000,0,0
12,0.910000,810,22.334331,114.262853,1.507322,166.240000,12,20,2024,3,38,26,0,0,[1.67,4.26,7.45,8.15,0.78,7.29,6.59,8.95,5.21,9.13],0.000000,0.000000,0,0
12,0.910000,799,22.334317,114.262856,1.497033,166.270000,12,20,2024,3,38,27,0,0,[9.14,12.25,9.92,2.22,3.19,-0.08,-5.73,-5.43,-11.87,-5.56],0.000000,0.000000,0,0
12,0.910000,790,22.334305,114.262860,1.461022,165.350000,12,20,2024,3,38,28,0,0,[-8.22,-6.49,-3.16,-11.65,-13.95,-10.28,-12.23,-11.57,-13.47,-10.45],0.000000,0.000000,0,0
12,0.910000,778,22.334292,114.262862,1.425011,167.970000,12,20,2024,3,38,29,0,0,[-9.79,-9.33,-2.51,-1.09,-6.32,3.77,0.99,2.73,-0.10,6.22],0.000000,0.000000,0,0
12,0.910000,766,22.334279,114.262866,1.399289,166.140000,12,20,2024,3,38,30,0,0,[3.15,4.59,9.85,7.09,0.55,6.48,2.07,-0.36,0.31,-2.16],0.000000,0.000000,0,0
12,0.910000,757,22.334267,114.262868,1.368422,169.410000,12,20,2024,3,38,31,0,0,[-3.63,-6.31,-0.61,-3.93,-13.97,-6.49,-7.64,-11.14,-8.41,-9.19],0.000000,0.000000,0,0
12,0.910000,747,22.334255,114.262869,1.368422,169.680000,12,20,2024,3,38,32,0,0,[-6.86,-6.60,2.51,3.66,-0.17,4.16,6.83,5.13,1.68,7.40],0.000000,0.000000,0,0
12,0.910000,721,22.334242,114.262870,1.445589,175.160000,12,20,2024,3,38,33,0,0,[5.72,4.13,8.89,3.67,-2.37,0.37,-7.59,-8.42,-9.68,-11.17],0.000000,0.000000,0,0
12,0.910000,700,22.334230,114.262871,1.337556,174.390000,12,20,2024,3,38,34,0,0,[-12.40,-15.78,-7.85,-9.50,-17.31,-13.55,-13.75,-14.16,-14.30,-10.26],0.000000,0.000000,0,0
12,0.910000,661,22.334217,114.262872,1.466167,179.270000,12,20,2024,3,38,35,0,0,[-4.83,-5.43,-0.09,0.08,-4.81,0.06,0.48,-2.04,-4.49,0.04],0.000000,0.000000,0,0
12,0.910000,636,22.334205,114.262872,1.198656,179.110000,12,20,2024,3,38,36,0,0,[5.27,7.23,12.46,7.55,12.17,15.03,17.71,20.43,13.48,24.27],0.000000,0.000000,0,0
12,0.910000,614,22.334193,114.262871,1.471311,183.460000,12,20,2024,3,38,37,0,0,[32.21,32.14,36.32,34.83,35.91,41.81,37.82,34.83,28.40,33.58],0.000000,0.000000,0,0
12,0.910000,590,22.334179,114.262868,1.579344,189.400000,12,20,2024,3,38,38,0,0,[33.07,28.97,38.92,35.54,29.82,30.68,28.67,25.28,18.25,26.67],0.000000,0.000000,0,0
12,0.910000,564,22.334166,114.262868,1.322122,182.040000,12,20,2024,3,38,39,0,0,[31.87,27.36,31.10,35.77,25.38,26.38,25.12,29.06,24.09,400.00],0.000000,0.000000,0,0
12,0.910000,246,22.334139,114.262865,1.507322,184.830000,12,20,2024,3,38,41,0,0,[29.54,28.86,22.94,30.99,30.05,21.86,25.92,25.08,23.12,17.94],0.000000,0.000000,0,0
12,0.910000,226,22.334125,114.262866,1.502178,180.690000,12,20,2024,3,38,42,0,0,[22.21,27.05,21.35,26.27,23.34,20.08,25.44,21.08,20.75,18.06],0.000000,0.000000,0,0
12,0.910000,206,22.334112,114.262869,1.491889,171.260000,12,20,2024,3,38,43,0,0,[19.99,22.16,23.18,24.80,25.35,18.34,20.38,18.40,13.89,17.04],0.000000,0.000000,0,0
12,0.910000,182,22.334099,114.262874,1.553622,161.740000,12,20,2024,3,38,44,0,0,[22.41,24.29,22.52,28.02,24.38,19.79,20.73,19.59,16.63,13.98],0.000000,0.000000,0,0
12,0.910000,161,22.334087,114.262880,1.481600,160.010000,12,20,2024,3,38,45,0,0,[16.12,17.69,18.43,25.13,26.26,19.04,13.19,23.76,14.48,12.56],0.000000,0.000000,0,0
